#	Name1	Mass1	Boson1	E1	px1	py1	pz1	pT1	Name2	Mass2	Boson2	E2	px2	py2	pz2	pT2
	b	4.18	0	89.5107	-89.278	0.567	4.88	89.2798	b	4.18	0	84.5037	-8.722	62.433	56.12	63.0393
	b	4.18	0	69.4318	-63.168	-28.512	-0.414	69.3046	b	4.18	0	71.7242	-32.832	-59.488	-22.586	67.9468
	b	4.18	0	37.6224	-35.332	0.68	12.213	35.3385	b	4.18	0	66.5402	-8.668	33.32	56.787	34.429
	b	4.18	0	47.8692	39.78	24.004	10.74	46.4612	b	4.18	0	80.1531	45.22	43.996	49.26	63.0912
	W+	80.39	1	87.9245	34.983	6.48	-1.54	35.5781	W-	80.39	1	128.727	4.017	73.52	-68.46	73.6297
	b	4.18	0	53.7595	-19.173	0	-50.05	19.173	b	4.18	0	63.9354	-57.827	0	-26.95	57.827
	tau+	1.77	0	35.3409	10.496	-33.699	-0.238	35.2957	tau-	1.77	0	55.1891	53.504	-13.301	-1.762	55.1325
	b	4.18	0	43.9914	0.833	34.632	-26.79	34.642	b	4.18	0	50.871	16.167	37.368	-30.21	40.7153
	b	4.18	0	46.6733	46.403	-2.046	-1.87	46.4481	b	4.18	0	105	2.597	-63.954	-83.13	64.0067
	W+	80.39	1	96.8309	53.708	-0.671	-5.355	53.7122	W-	80.39	1	128.312	4.292	-60.329	-79.645	60.4815
	b	4.18	0	63.3828	-63.162	0.172	3.23	63.1622	b	4.18	0	38.6281	-35.838	0.828	13.77	35.8476
	W+	80.39	1	85.4917	-20.239	14.31	-15.228	24.787	W-	80.39	1	112.449	-16.761	39.69	-65.772	43.084
	b	4.18	0	25.2107	-24.824	-1.015	0.92	24.8447	b	4.18	0	35.2139	-4.176	-33.985	7.08	34.2406
	W+	80.39	1	81.6272	9.816	10.203	-0.012	14.1582	W-	80.39	1	93.1299	2.184	46.797	-3.988	46.8479
	W+	80.39	1	81.096	9.38	2.03	-4.68	9.59715	W-	80.39	1	85.9575	4.62	26.97	-13.32	27.3628
	tau+	1.77	0	46.8881	9.4	-34.804	-29.928	36.0511	tau-	1.77	0	79.6333	37.6	-42.196	-56.072	56.5178
	b	4.18	0	49.3221	47.396	-10.656	7.434	48.5791	b	4.18	0	67.2033	34.604	-25.344	51.566	42.8924
	b	4.18	0	10.838	-7.865	-3.876	4.807	8.76822	b	4.18	0	50.7834	-3.135	-47.124	18.193	47.2282
	W+	80.39	1	81.4085	-4.387	-7.446	-9.492	8.64226	W-	80.39	1	110.03	-36.613	-65.554	-2.508	75.0855
	b	4.18	0	45.9948	13.005	23.725	36.96	27.0556	b	4.18	0	80.5866	37.995	49.275	51.04	62.2225
	b	4.18	0	42.8641	19.228	-1.372	-38.056	19.2769	b	4.18	0	104.446	26.772	-96.628	-28.944	100.268
	W+	80.39	1	94.4129	48.256	-3.8	-10.4	48.4054	W-	80.39	1	132.412	15.744	-96.2	-39.6	97.4798
	b	4.18	0	66.2098	65.026	-11.742	-0.071	66.0776	b	4.18	0	85.9349	16.974	-45.258	-70.929	48.3364
	b	4.18	0	55.247	-7.056	-46.93	27.974	47.4575	b	4.18	0	85.4937	-55.944	-48.07	43.026	73.7594
	b	4.18	0	57.2457	14.436	-2.04	-55.2	14.5794	b	4.18	0	95.0236	21.564	-82.96	-40.8	85.7168
	b	4.18	0	50.4854	-0.826	18.706	-46.698	18.7242	b	4.18	0	50.3609	-13.174	28.294	-39.302	31.2107
	b	4.18	0	7.83946	5.682	-0.154	-3.417	5.68409	b	4.18	0	99.8282	0.318	-76.846	-63.583	76.8467
	b	4.18	0	34.368	13.896	7.076	30.34	15.5939	b	4.18	0	60.4605	22.104	21.924	51.66	31.1328
	b	4.18	0	20.2821	-17.667	5.625	-7.08	18.5409	b	4.18	0	73.1313	-21.333	69.375	-7.92	72.5809
	b	4.18	0	48.7048	-39.61	16.376	22.75	42.8617	b	4.18	0	95.5878	-45.39	72.624	42.25	85.6417
	b	4.18	0	37.0873	34.768	0.912	-12.18	34.78	b	4.18	0	52.7126	47.232	3.088	-22.82	47.3328
	b	4.18	0	15.9809	15.39	-0.684	-0.772	15.4052	b	4.18	0	67.9856	65.61	-17.316	-0.228	67.8566
	b	4.18	0	13.2715	1.735	-5.082	11.394	5.37	b	4.18	0	23.6199	3.265	-16.918	15.606	17.2302
	b	4.18	0	19.6323	15.067	-0.552	-11.859	15.0771	b	4.18	0	103.043	3.933	-91.448	-47.141	91.5325
	b	4.18	0	48.1491	47.682	4.44	-2.752	47.8883	b	4.18	0	83.0399	6.318	55.56	-61.248	55.9181
	W+	80.39	1	98.3485	54.646	-5.005	14.094	54.8747	W-	80.39	1	102.324	34.354	-29.995	43.906	45.6059
	b	4.18	0	25.3543	-11.97	0.799	21.942	11.9966	b	4.18	0	66.3538	-6.03	46.201	47.058	46.5928
	b	4.18	0	47.1297	44.88	2.574	13.524	44.9538	b	4.18	0	49.3876	35.12	19.426	28.476	40.1346
	b	4.18	0	15.698	10.925	-10.469	-0.024	15.1313	b	4.18	0	17.0956	14.075	-8.531	-1.976	16.4585
	b	4.18	0	56.7023	-53.418	9.546	-15.908	54.2643	b	4.18	0	94.0229	-33.582	33.454	-81.092	47.4017
	b	4.18	0	39.2081	-5.085	37.015	11.128	37.3626	b	4.18	0	60.0388	-39.915	17.985	40.872	43.7798
	W+	80.39	1	82.7807	0.729	3.515	-19.422	3.5898	W-	80.39	1	137.384	0.271	91.485	-63.578	91.4854
	W+	80.39	1	110.281	75.44	0.261	2.856	75.4405	W-	80.39	1	96.9858	6.56	8.739	53.144	10.9272
	b	4.18	0	60.3556	-43.945	41.16	0.126	60.2105	b	4.18	0	70.2658	-41.055	56.84	1.874	70.1163
	b	4.18	0	34.2505	30.324	7.98	-13.13	31.3564	b	4.18	0	62.4857	26.676	22.02	-51.87	34.5903
	W+	80.39	1	91.2295	15.147	22.185	33.744	26.8627	W-	80.39	1	135.04	83.853	64.815	23.256	105.983
	b	4.18	0	44.2459	38.325	-21.712	-0.102	44.0479	b	4.18	0	54.3949	34.675	-24.288	-33.898	42.3351
	b	4.18	0	42.1778	-29.184	-13.161	-27.14	32.0143	b	4.18	0	84.8	-46.816	-27.839	-64.86	54.4679
	W+	80.39	1	90.8392	-26.235	33.099	2.322	42.2353	W-	80.39	1	112.635	-72.765	17.901	24.678	74.9346
	W+	80.39	1	94.8271	46.656	17.316	7.28	49.7657	W-	80.39	1	111.628	49.344	56.684	18.72	75.1525
	b	4.18	0	41.9092	-36.18	-5.733	-19.926	36.6314	b	4.18	0	73.5384	-30.82	-57.267	-34.074	65.0337
	tau+	1.77	0	14.2163	-4.73	11.323	-6.956	12.2712	tau-	1.77	0	119.111	-81.27	1.677	-87.044	81.2873
	b	4.18	0	61.8317	61.04	-6.762	5.838	61.4134	b	4.18	0	74.5534	18.96	-62.238	36.162	65.0619
	b	4.18	0	15.2918	10.557	8.71	-5.39	13.6863	b	4.18	0	59.1899	6.443	56.29	-16.61	56.6575
	W+	80.39	1	101.074	55.2	-25.564	-7.268	60.8322	W-	80.39	1	127.519	36.8	-57.436	-71.732	68.2139
	b	4.18	0	60.5619	59.829	-3.498	7.65	59.9312	b	4.18	0	74.9256	17.171	-62.502	37.35	64.8178
	b	4.18	0	25.345	22.221	11.102	2.805	24.84	b	4.18	0	93.5241	4.779	79.898	48.195	80.0408
	b	4.18	0	67.5867	67.456	-0.194	-0.372	67.4563	b	4.18	0	114.835	0.544	-96.806	-61.628	96.8075
	b	4.18	0	33.6498	-25.83	-21.138	0.912	33.3767	b	4.18	0	45.2251	-37.17	-17.862	18.088	41.2391
	b	4.18	0	34.4063	29.799	-16.366	3.24	33.9974	b	4.18	0	88.4142	33.201	-81.634	5.76	88.1273
	b	4.18	0	33.0805	-31.79	-8.036	-1.29	32.79	b	4.18	0	47.413	-23.21	-40.964	-3.71	47.0824
	Z	91.19	1	93.7246	17.344	-7.095	-10.841	18.7391	Z	91.19	1	102.488	14.656	-35.905	-26.159	38.781
	tau+	1.77	0	37.7355	-23.997	0.78	-29.058	24.0097	tau-	1.77	0	44.8885	-33.003	9.22	-28.942	34.2667
	tau+	1.77	0	65.2793	58.986	-4.14	-27.6	59.1311	tau-	1.77	0	115.765	28.014	-85.86	-72.4	90.3146
	b	4.18	0	47.1014	46.55	5.828	0.448	46.9134	b	4.18	0	108.823	3.45	88.172	63.552	88.2395
	W+	80.39	1	84.0279	-16.794	2.212	-17.641	16.939	W-	80.39	1	94.5637	-10.206	25.788	-41.359	27.7342
	b	4.18	0	92.2586	92.163	0.275	-0.284	92.1634	b	4.18	0	89.5196	0.837	54.725	-70.716	54.7314
	b	4.18	0	44.6485	-43.407	-2.772	-9.174	43.4954	b	4.18	0	85.6532	-9.593	-63.228	-56.826	63.9516
	b	4.18	0	46.8801	-30.024	4.012	35.535	30.2909	b	4.18	0	76.9613	-41.976	54.988	33.465	69.1785
	b	4.18	0	58.6408	47.79	2.22	33.652	47.8415	b	4.18	0	75.876	42.21	17.78	60.348	45.8019
	b	4.18	0	64.7347	62.961	14.056	-3.384	64.5109	b	4.18	0	67.6865	30.039	41.944	-43.616	51.5911
	tau+	1.77	0	79.5084	-78.85	-4.914	8.774	79.003	tau-	1.77	0	104.726	-16.15	-73.086	73.226	74.8491
	b	4.18	0	49.5355	15.776	-18.69	-42.873	24.4581	b	4.18	0	83.3413	42.224	-51.31	-50.127	66.4498
	b	4.18	0	18.5099	0.843	0	18.012	0.843	b	4.18	0	20.534	2.157	0	19.988	2.157
	b	4.18	0	23.0705	-16.184	-6.467	-14.527	17.4283	b	4.18	0	63.9055	-11.816	-22.533	-58.473	25.4432
	b	4.18	0	55.1464	0.455	30.601	-45.684	30.6044	b	4.18	0	105.334	90.545	40.399	-35.316	99.1488
	W+	80.39	1	92.8693	-45.372	-8.544	5.526	46.1695	W-	80.39	1	118.446	-30.628	-80.456	12.474	86.0886
	b	4.18	0	19.0241	4.08	2.597	17.918	4.8364	b	4.18	0	77.2777	75.92	4.403	13.082	76.0476
	b	4.18	0	25.9603	-5.37	3.324	-24.831	6.31553	b	4.18	0	72.6518	-24.63	2.676	-68.169	24.7749
	b	4.18	0	29.7605	-29.376	-2.254	0.432	29.4623	b	4.18	0	48.4083	-2.624	-46.746	11.568	46.8196
	b	4.18	0	47.6813	46.98	-6.981	-0.418	47.4958	b	4.18	0	50.7596	11.02	-32.019	-37.582	33.8623
	b	4.18	0	73.5284	-73.408	0.344	0.328	73.4088	b	4.18	0	118.428	-0.592	85.656	81.672	85.658
	b	4.18	0	38.4411	20.8	1.416	-32.025	20.8481	b	4.18	0	47.1137	29.2	22.584	-28.975	36.9145
	b	4.18	0	29.9437	-28.608	-6.524	4.263	29.3425	b	4.18	0	57.6832	-35.392	-7.476	44.737	36.173
	b	4.18	0	17.7124	-5.024	-14.388	8	15.2399	b	4.18	0	32.563	-10.976	-18.612	24	21.6074
	b	4.18	0	49.751	-46.81	-16.125	-2.55	49.5095	b	4.18	0	102.53	-15.19	-58.875	-82.45	60.803
	b	4.18	0	41.9913	-32.68	5.478	25.452	33.1359	b	4.18	0	63.7292	-43.32	27.522	37.548	51.3233
	b	4.18	0	26.1056	-6.13	24.4	-5.576	25.1582	b	4.18	0	83.7888	-3.87	55.6	-62.424	55.7345
	b	4.18	0	25.2739	24.925	-0.198	-0.061	24.9258	b	4.18	0	116.159	0.075	-98.802	-60.939	98.802
	W+	80.39	1	80.6661	4.403	-4.978	0.545	6.64582	W-	80.39	1	81.7665	2.597	-14.022	4.455	14.2605
	b	4.18	0	37.4459	19.08	-29.727	-11.704	35.3234	b	4.18	0	72.6662	25.92	-51.273	-44.296	57.4523
	b	4.18	0	25.0496	7.828	-18.356	14.553	19.9555	b	4.18	0	48.9901	30.172	-33.644	18.447	45.1915
	b	4.18	0	54.5074	-52.689	-0.495	-13.312	52.6913	b	4.18	0	54.6648	-38.311	-2.505	-38.688	38.3928
	b	4.18	0	87.5271	87.42	0.16	-1.11	87.4201	b	4.18	0	36.927	6.58	3.84	-35.89	7.61853
	b	4.18	0	46.8597	-44.66	-13.482	-1.442	46.6506	b	4.18	0	59.5506	-32.34	-49.518	-5.558	59.1431
	W+	80.39	1	81.6254	0	13.925	-2.499	13.925	W-	80.39	1	81.274	0	11.075	-4.501	11.075
	b	4.18	0	5.82669	-3.508	0.532	1.972	3.54811	b	4.18	0	77.0647	-0.492	75.468	15.028	75.4696
	W+	80.39	1	88.9713	-32.916	-18.727	4.38	37.8704	W-	80.39	1	115.423	-19.084	-42.273	68.62	46.3811
	b	4.18	0	47.9348	44.37	17.617	-1.104	47.7395	b	4.18	0	110.604	13.63	61.383	-90.896	62.8781
	W+	80.39	1	84.6222	1.785	1.56	26.32	2.37062	W-	80.39	1	121.933	83.215	38.44	1.68	91.6644
	b	4.18	0	14.1756	1.668	9.093	-9.9	9.24472	b	4.18	0	57.5491	2.332	11.907	-56.1	12.1332
	b	4.18	0	35.4648	-16.038	-7.595	-30.42	17.7455	b	4.18	0	73.853	-64.962	-27.405	-21.58	70.506
	b	4.18	0	32.6668	21.952	-23.585	3.392	32.2202	b	4.18	0	53.0067	42.048	-29.415	12.608	51.3155
	W+	80.39	1	92.929	-45.902	-8.084	-0.95	46.6084	W-	80.39	1	92.0563	-13.098	-38.916	-18.05	41.0611
	b	4.18	0	8.98465	-7.944	0.378	0.038	7.95299	b	4.18	0	73.3492	-0.056	62.622	37.962	62.622
	W+	80.39	1	82.3921	-15.98	-7.65	-3.468	17.7167	W-	80.39	1	111.903	-4.02	-43.35	-64.532	43.536
	b	4.18	0	13.7835	-7.06	-9.348	-5.94	11.7145	b	4.18	0	77.696	-2.94	-72.652	-27.06	72.7115
	b	4.18	0	19.6661	10.88	-15.312	4.056	18.7838	b	4.18	0	59.5611	57.12	-13.688	8.944	58.7372
	b	4.18	0	16.203	-8.03	-13.23	-2.356	15.4762	b	4.18	0	92.075	-1.97	-84.77	-35.644	84.7929
	b	4.18	0	20.0524	14.007	-0.44	13.72	14.0139	b	4.18	0	43.2986	6.993	-4.56	42.28	8.34839
	b	4.18	0	21.9043	16.514	0	13.77	16.514	b	4.18	0	38.0212	6.486	0	37.23	6.486
	b	4.18	0	24.3372	4.491	-23.023	4.96	23.4569	b	4.18	0	69.8919	4.509	-67.977	15.04	68.1264
	W+	80.39	1	86.6401	28.576	-15.066	-0.618	32.3044	W-	80.39	1	105.617	18.424	-65.934	-2.382	68.4597
	b	4.18	0	34.1032	-33.68	-1.086	-3.168	33.6975	b	4.18	0	96.7487	-46.32	-0.914	-84.832	46.329
	b	4.18	0	56.4476	-51.465	1.134	-22.78	51.4775	b	4.18	0	77.6053	-21.535	40.866	-62.22	46.1929
	b	4.18	0	35.8793	-31.232	11.92	12.342	33.4294	b	4.18	0	78.7094	-32.768	68.08	21.658	75.5555
	b	4.18	0	24.1146	-5.258	23.079	-1.938	23.6704	b	4.18	0	44.9756	-5.742	25.921	-36.062	26.5494
	b	4.18	0	20.9565	16.632	-3.975	-11.37	17.1004	b	4.18	0	100.839	71.368	-71.025	-3.63	100.687
	b	4.18	0	53.3753	-1.98	-1.8	53.144	2.67589	b	4.18	0	96.1192	-3.02	-88.2	37.856	88.2517
	W+	80.39	1	95.1559	-37.23	-34.727	0.234	50.9121	W-	80.39	1	97.787	-35.77	-42.273	5.766	55.376
	W+	80.39	1	81.6169	-10.512	-0.46	9.384	10.5221	W-	80.39	1	116.061	-13.488	-0.54	82.616	13.4988
	W+	80.39	1	89.2001	-15.876	-2.5	35.154	16.0716	W-	80.39	1	96.3101	-20.124	-17.5	45.846	26.6688
	b	4.18	0	35.9595	26.617	-0.213	-23.814	26.6179	b	4.18	0	82.6572	16.383	-70.787	-39.186	72.6581
	b	4.18	0	19.9421	19.446	0.854	1.157	19.4647	b	4.18	0	88.9331	1.554	13.146	87.843	13.2375
	b	4.18	0	30.1154	13.128	0.07	26.779	13.1282	b	4.18	0	36.4836	10.872	4.93	34.221	11.9376
	b	4.18	0	75.1878	73.884	13.275	0.814	75.0671	b	4.18	0	68.4175	20.116	61.725	21.186	64.9202
	b	4.18	0	68.239	-6.56	-22.932	63.798	23.8518	b	4.18	0	110.438	-75.44	-75.068	29.202	106.426
	b	4.18	0	49.0915	-18.156	-28.5	-35.364	33.7919	b	4.18	0	98.2754	-70.844	-47.5	-48.636	85.2943
	b	4.18	0	36.1468	35.04	7.826	0.261	35.9033	b	4.18	0	48.6797	44.96	18.174	0.739	48.4943
	W+	80.39	1	80.8893	2.07	8.64	-1.264	8.88451	W-	80.39	1	82.0707	3.93	6.36	-14.736	7.47626
	b	4.18	0	56.4679	-4.389	13.104	-54.591	13.8195	b	4.18	0	70.2228	-52.611	25.896	-38.409	58.6389
	b	4.18	0	11.7394	-9.834	-2.32	4.272	10.104	b	4.18	0	45.6597	-12.166	-2.68	43.728	12.4577
	b	4.18	0	33.2561	-25.662	-17.73	10.752	31.1912	b	4.18	0	86.918	-16.338	-72.27	45.248	74.0937
	b	4.18	0	35.4134	-27.768	21.567	-0.663	35.1596	b	4.18	0	71.5316	-11.232	69.433	-12.337	70.3356
	b	4.18	0	42.9519	-2.052	42.316	5.704	42.3657	b	4.18	0	91.1199	-3.948	28.684	86.296	28.9544
	b	4.18	0	54.5	3.41	46.07	-28.613	46.196	b	4.18	0	82.2342	58.59	38.93	-42.387	70.3444
	b	4.18	0	24.894	-24.106	-3.555	2.916	24.3667	b	4.18	0	53.4409	-9.894	-11.445	51.084	15.1288
	W+	80.39	1	80.4376	-0.945	2.144	1.472	2.34302	W-	80.39	1	120.742	-0.055	64.856	62.528	64.856
	tau+	1.77	0	73.306	-73.248	0.87	2.147	73.2532	tau-	1.77	0	60.5524	-10.752	57.13	16.853	58.133
	b	4.18	0	21.0201	16.401	5.292	11.286	17.2336	b	4.18	0	47.7386	16.599	12.708	42.714	20.905
	b	4.18	0	53.7217	49.044	-21.449	-1.782	53.5292	b	4.18	0	95.0104	17.956	-67.551	-64.218	69.8968
	b	4.18	0	30.7238	-22.748	15.45	13.05	27.4986	b	4.18	0	74.1662	-21.252	34.55	61.95	40.5629
	b	4.18	0	54.8643	3.568	-54.096	7.315	54.2135	b	4.18	0	57.7939	12.432	-29.904	47.685	32.3852
	W+	80.39	1	94.8418	49.973	3.312	-4.914	50.0826	W-	80.39	1	125.638	9.027	88.688	-37.086	89.1462
	b	4.18	0	63.7086	63.492	0.192	-3.168	63.4923	b	4.18	0	101.09	2.508	31.808	-95.832	31.9067
	b	4.18	0	19.9121	19.446	0.841	0.405	19.4642	b	4.18	0	29.7774	1.554	28.159	8.595	28.2018
	b	4.18	0	82.5821	82.353	1.904	4.085	82.375	b	4.18	0	52.6929	14.647	32.096	38.915	35.2801
	b	4.18	0	48.993	44.94	0.845	19.04	44.9479	b	4.18	0	89.868	15.06	64.155	60.96	65.8989
	tau+	1.77	0	34.4704	32.897	3.272	9.6	33.0593	tau-	1.77	0	93.024	34.103	4.728	86.4	34.4292
	W+	80.39	1	81.3386	5.832	-10.922	-0.34	12.3815	W-	80.39	1	88.7849	2.168	-32.078	-19.66	32.1512
	b	4.18	0	35.7924	9.381	-30.772	15.123	32.1702	b	4.18	0	77.0326	49.619	-18.228	55.877	52.8612
	b	4.18	0	40.2791	38.025	0.52	12.6	38.0286	b	4.18	0	36.7237	26.975	7.48	23.4	27.9929
	b	4.18	0	5.70383	3.465	-1.653	0.568	3.83909	b	4.18	0	18.1332	17.535	-1.347	1.432	17.5867
	W+	80.39	1	82.0116	-13.33	7.456	5.484	15.2735	W-	80.39	1	89.3741	-29.67	24.544	6.516	38.5061
	b	4.18	0	57.7137	-47.421	-16.482	-28.16	50.2037	b	4.18	0	102.72	-51.579	-65.518	-59.84	83.3847
	b	4.18	0	58.2229	-55.626	15.57	5.98	57.764	b	4.18	0	115.146	-17.374	74.43	86.02	76.4309
	W+	80.39	1	95.373	-38.7	6.399	-33.088	39.2255	W-	80.39	1	116.876	-61.3	20.601	-54.912	64.6691
	b	4.18	0	20.4709	-19.812	-2.84	-1.002	20.0145	b	4.18	0	38.231	-6.188	-37.16	-4.998	37.6717
	W+	80.39	1	86.8679	18.464	27.193	1.76	32.8691	W-	80.39	1	101.73	13.536	43.807	42.24	45.8506
	W+	80.39	1	98.7751	55.737	9.06	-10.26	56.4685	W-	80.39	1	114.431	43.263	20.94	-65.74	48.0642
	W+	80.39	1	80.6295	4.7	3.51	2.037	5.86601	W-	80.39	1	151.529	0.3	86.49	94.963	86.4905
	b	4.18	0	32.0869	20.246	-1.561	-24.49	20.3061	b	4.18	0	50.2681	32.754	-5.439	-37.51	33.2025
	b	4.18	0	12.3462	9.646	-5.428	-3.528	11.0684	b	4.18	0	87.4117	4.354	-86.572	-10.472	86.6814
	b	4.18	0	53.6997	47.952	-23.712	2.13	53.4944	b	4.18	0	91.0277	24.048	-54.288	68.87	59.3759
	b	4.18	0	28.9588	12.782	-24.108	-8.75	27.2869	b	4.18	0	84.8852	9.218	-57.892	-61.25	58.6213
	b	4.18	0	18.2015	-13.464	-11.368	1.82	17.6213	b	4.18	0	91.8788	-85.536	-2.632	33.18	85.5765
	b	4.18	0	9.0476	1.854	-6.369	4.515	6.63336	b	4.18	0	19.0194	7.146	-4.631	16.485	8.51537
	W+	80.39	1	82.5855	2.304	18.74	-1.147	18.8811	W-	80.39	1	112.281	69.696	1.26	-35.853	69.7074
	b	4.18	0	87.9875	-6.48	-87.648	0.405	87.8872	b	4.18	0	88.1482	-83.52	-8.352	26.595	83.9366
	b	4.18	0	63.284	-6.072	60.63	16.569	60.9333	b	4.18	0	82.9351	-59.928	33.37	46.431	68.5924
	b	4.18	0	76.4392	-75.87	-8.305	0.498	76.3232	b	4.18	0	95.9382	-14.13	-46.695	82.502	48.7861
	b	4.18	0	60.4308	1.326	1.176	-60.26	1.77236	b	4.18	0	40.5177	24.674	2.824	-31.74	24.8351
	b	4.18	0	43.9512	-6.348	35.948	-24.118	36.5042	b	4.18	0	68.0365	-39.652	40.052	-37.882	56.3599
	b	4.18	0	39.5963	-6.474	36.995	-11.826	37.5572	b	4.18	0	94.9727	-71.526	12.005	-61.174	72.5265
	b	4.18	0	31.4658	-28.302	-8.959	-9.558	29.6861	b	4.18	0	55.573	-24.698	-22.041	-44.442	33.1028
	b	4.18	0	38.2243	0.301	32.715	19.32	32.7164	b	4.18	0	66.3082	6.699	12.285	64.68	13.9928
	b	4.18	0	49.2602	47.616	3.864	-11.264	47.7725	b	4.18	0	85.1361	14.384	65.136	-52.736	66.7053
	b	4.18	0	30.104	-5.401	-23.79	-17.136	24.3954	b	4.18	0	86.3617	-5.599	-54.21	-66.864	54.4984
	b	4.18	0	31.5645	28.917	-10.676	-5.355	30.8248	b	4.18	0	51.1944	22.083	-23.324	-39.645	32.1196
	b	4.18	0	68.5303	-68.39	-1.204	0.54	68.4006	b	4.18	0	103.663	-1.61	-84.796	59.46	84.8113
	b	4.18	0	49.3832	46.172	-12.224	11.83	47.7627	b	4.18	0	97.1729	21.828	-51.776	79.17	56.1891
	b	4.18	0	21.508	-8.272	-14.906	12.43	17.0474	b	4.18	0	61.2086	-7.728	-43.094	42.57	43.7814
	b	4.18	0	36.4467	17.446	-24.158	20.565	29.7989	b	4.18	0	85.9616	43.554	-69.842	24.435	82.3095
	b	4.18	0	53.686	-53.04	-5.922	-4.05	53.3696	b	4.18	0	71.3815	-11.96	-57.078	-40.95	58.3176
	b	4.18	0	33.576	22.275	23.618	7.476	32.4651	b	4.18	0	110.956	10.725	74.382	81.524	75.1512
	b	4.18	0	14.6288	-5.984	-1.026	12.636	6.07132	b	4.18	0	69.7539	-2.016	-55.974	41.364	56.0103
	b	4.18	0	48.599	-39.39	23.52	-15.48	45.8777	b	4.18	0	91.436	-38.61	60.48	-56.52	71.7535
	b	4.18	0	44.4544	-13.965	-41.984	1.023	44.2456	b	4.18	0	90.4949	-81.035	-40.016	1.977	90.3767
	b	4.18	0	33.8243	-3.834	26.809	19.829	27.0818	b	4.18	0	81.8706	-5.166	56.191	59.171	56.428
	b	4.18	0	33.2453	10.833	23.482	20.47	25.8604	b	4.18	0	72.8984	58.167	35.518	25.53	68.1537
	tau+	1.77	0	25.2527	-16.416	-4.743	-18.509	17.0875	tau-	1.77	0	79.7462	-7.584	-46.257	-64.491	46.8746
	tau+	1.77	0	36.3893	-32.592	-16.086	0.229	36.3455	tau-	1.77	0	57.6025	-51.408	-25.914	0.771	57.5701
	W+	80.39	1	87.479	28.495	6.045	18.48	29.1291	W-	80.39	1	132.683	12.505	86.955	58.52	87.8496
	b	4.18	0	62.6553	11.571	61.422	1.288	62.5024	b	4.18	0	80.0393	75.429	25.578	6.712	79.6478
	b	4.18	0	54.824	2.296	-13.34	52.962	13.5361	b	4.18	0	56.2181	11.704	-32.66	44.038	34.6938
	b	4.18	0	46.0952	-28.341	-14.04	-33.271	31.6281	b	4.18	0	87.6681	-38.659	-45.96	-63.729	60.057
	W+	80.39	1	81.9846	15.884	-2.562	-0.244	16.0893	W-	80.39	1	99.4502	3.116	-58.438	-1.756	58.521
	b	4.18	0	45.1664	33.76	20.405	-21.597	39.4475	b	4.18	0	87.2104	46.24	56.595	-47.403	73.083
	b	4.18	0	22.009	-13.104	-14.469	-9.266	19.5209	b	4.18	0	105.777	-4.896	-76.531	-72.734	76.6874
	b	4.18	0	52.2024	-50.544	-7.308	9.976	51.0696	b	4.18	0	73.1698	-21.456	-50.692	48.024	55.0458
	b	4.18	0	13.6537	9.28	-9.1	0.15	12.9972	b	4.18	0	27.7381	22.72	-3.9	14.85	23.0523
	b	4.18	0	24.5268	16.296	-16.471	6.873	23.1701	b	4.18	0	78.7314	11.704	-74.529	22.127	75.4424
	W+	80.39	1	85.1801	-22.576	16.678	-2.295	28.0683	W-	80.39	1	110.34	-60.424	45.322	-2.705	75.5324
	b	4.18	0	56.0338	-55.269	0.48	-8.211	55.2711	b	4.18	0	62.704	-13.731	5.52	-60.789	14.799
	b	4.18	0	53.6567	8.427	38.718	-35.937	39.6245	b	4.18	0	88.1416	44.573	42.282	-63.063	61.4371
	b	4.18	0	16.6739	14.06	-3.616	7.056	14.5175	b	4.18	0	42.2376	22.94	-4.384	34.944	23.3552
	b	4.18	0	16.8787	-0.228	6.416	15.04	6.42005	b	4.18	0	79.2968	-5.772	1.584	78.96	5.9854
	b	4.18	0	29.9011	-0.056	-15.615	25.155	15.6151	b	4.18	0	33.4792	-6.944	-29.385	13.845	30.1943
	W+	80.39	1	88.3512	-35.322	9.646	-1.643	36.6154	W-	80.39	1	118.269	-6.678	81.354	-29.357	81.6276
	b	4.18	0	35.4044	-21.268	0.752	-27.984	21.2813	b	4.18	0	100.288	-30.732	93.248	-20.016	98.1817
	b	4.18	0	16.3101	-15.444	2.622	1.776	15.665	b	4.18	0	52.1159	-28.556	43.378	1.224	51.9336
	b	4.18	0	80.9064	80.759	2.522	0.043	80.7984	b	4.18	0	103.894	2.241	94.478	42.957	94.5046
	b	4.18	0	54.7194	0.035	-13.134	52.955	13.134	b	4.18	0	41.6656	4.965	-19.866	36.045	20.477
	b	4.18	0	43.2526	41.654	-1.05	10.824	41.6672	b	4.18	0	48.8011	17.346	-33.95	30.176	38.1246
	tau+	1.77	0	33.8869	-7.595	32.238	6.944	33.1206	tau-	1.77	0	51.3269	-41.405	21.762	21.056	46.7756
	b	4.18	0	33.3823	-16.962	28.35	-2.34	33.0368	b	4.18	0	73.4955	-16.038	34.65	-62.66	38.1817
	b	4.18	0	36.2773	21.924	-28.509	2.268	35.9642	b	4.18	0	54.4302	36.076	-22.491	33.732	42.5126
	b	4.18	0	59.5075	59.16	-1.496	-4.64	59.1789	b	4.18	0	35.6208	27.84	-15.504	-15.36	31.866
