b	4.18	0	28.8042	13.944	-14.73	-20.02	20.2832	b	4.18	0	79.0125	69.056	-15.27	-34.98	70.7241
b	4.18	0	19.7027	9.156	-1.26	16.891	9.24229	b	4.18	0	48.0366	32.844	-34.74	2.109	47.8079
tau	1.7768	0	102.075	69.16	-13.776	73.778	70.5187	tau	1.7768	0	10.1083	6.84	-7.224	0.222	9.94846
b	4.18	0	107.505	74.202	-24.528	73.704	78.1509	b	4.18	0	10.345	8.798	-3.472	0.296	9.45831
b	4.18	0	68.5401	40.02	-20.64	-51.504	45.029	b	4.18	0	71.5844	17.98	-59.36	-35.496	62.0233
b	4.18	0	52.3124	-15.33	0.276	49.84	15.3325	b	4.18	0	27.6989	-26.67	0.724	6.16	26.6798
W	80.39	1	85.146	4.97	9.966	25.754	11.1365	W	80.39	1	100.998	30.03	1.034	53.246	30.0478
b	4.18	0	13.3684	-8.976	2.828	-8.525	9.41096	b	4.18	0	44.0066	-39.024	11.172	-16.475	40.5917
W	80.39	1	103.28	-12.35	-63.14	-8.063	64.3365	W	80.39	1	81.009	-6.65	-6.86	-2.937	9.55417
b	4.18	0	41.5144	38.6	7.608	12.575	39.3426	b	4.18	0	13.8961	1.4	4.392	12.425	4.60974
tau	1.7768	0	70.0717	17.19	5.25	67.704	17.9738	tau	1.7768	0	28.8046	12.81	4.75	25.296	13.6623
W	80.39	1	86.5289	5.175	-29.946	-10.058	30.3899	W	80.39	1	123.006	9.825	-39.054	-83.942	40.2709
b	4.18	0	48.5518	-1.056	-31.296	-36.868	31.3138	b	4.18	0	39.2342	-14.944	-32.704	-15.132	35.9566
b	4.18	0	20.8212	-8.16	5.117	-17.98	9.63168	b	4.18	0	60.1875	-23.84	37.883	-40.02	44.7601
b	4.18	0	53.7482	-1.2	29.627	-44.634	29.6513	b	4.18	0	92.1106	-78.8	23.373	-41.366	82.1933
b	4.18	0	77.4357	8.76	-0.384	76.824	8.76841	b	4.18	0	74.3786	31.24	-63.616	22.176	70.8727
b	4.18	0	63.9545	7.276	62.928	-7.735	63.3472	b	4.18	0	65.0883	9.724	29.072	-57.265	30.6551
b	4.18	0	53.153	-14.526	15.55	-48.528	21.2793	b	4.18	0	47.0734	-39.474	9.45	-23.472	40.5894
W	80.39	1	83.9512	-20.328	-3.514	12.636	20.6295	W	80.39	1	83.8693	-3.672	-3.486	23.364	5.06318
W	80.39	1	129.715	-73.1	-70.692	-4.727	101.691	W	80.39	1	86.3277	-12.9	-15.308	-24.273	20.0186
b	4.18	0	51.3818	-29.16	42.08	-1.26	51.196	b	4.18	0	38.936	-0.84	37.92	-7.74	37.9293
b	4.18	0	82.1506	-8.8	27.218	-76.896	28.6052	b	4.18	0	98.4439	-91.2	34.782	-12.104	97.6075
tau	1.7768	0	35.705	28.899	-19.749	-6.82	35.0025	tau	1.7768	0	72.9769	28.101	-67.251	-3.18	72.886
tau	1.7768	0	38.6571	2.97	-11.571	36.722	11.9461	tau	1.7768	0	49.9585	3.03	-7.429	49.278	8.02315
b	4.18	0	95.5118	28.152	-60.789	67.95	66.9913	b	4.18	0	29.8269	17.848	-8.211	22.05	19.6462
b	4.18	0	76.5581	27.048	51.54	-49.555	58.2062	b	4.18	0	57.8312	56.952	8.46	-3.445	57.5769
W	80.39	1	112.5	-5.76	-34.5	-70.5	34.9775	W	80.39	1	121.117	-84.24	-15.5	-29.5	85.6541
b	4.18	0	24.1277	8.073	-3.875	22.011	8.95483	b	4.18	0	72.1084	14.927	-27.125	64.989	30.961
b	4.18	0	31.3605	-8.964	21.182	-20.904	23.0007	b	4.18	0	65.8396	-45.036	12.818	-46.096	46.8246
b	4.18	0	60.7311	48.126	-28.681	-23.067	56.0242	b	4.18	0	34.8371	29.874	-14.319	-9.933	33.1284
W	80.39	1	81.882	-1.584	3.614	15.051	3.94589	W	80.39	1	110.433	-7.416	22.386	71.949	23.5824
b	4.18	0	52.8589	-27.06	-43.878	-10.912	51.5512	b	4.18	0	44.2839	-32.94	-27.122	-11.088	42.669
W	80.39	1	93.2298	-46.844	5.805	1.09	47.2023	W	80.39	1	102.293	-51.156	37.195	0.91	63.2487
b	4.18	0	37.4607	30.624	2.77	-20.984	30.749	b	4.18	0	69.4872	65.376	7.23	-22.016	65.7746
b	4.18	0	27.6106	-9.864	-2.108	25.36	10.0867	b	4.18	0	15.4901	-2.136	-1.892	14.64	2.85345
b	4.18	0	84.3944	83.006	-13.26	6.254	84.0585	b	4.18	0	58.7757	14.994	-20.74	52.746	25.5923
b	4.18	0	58.4819	-5.15	-37.628	44.275	37.9788	b	4.18	0	71.4166	-44.85	-54.372	10.725	70.4829
b	4.18	0	40.3264	0.198	40.084	1.406	40.0845	b	4.18	0	33.3036	32.802	3.916	0.594	33.0349
b	4.18	0	43.9116	-18.392	3.36	39.512	18.6964	b	4.18	0	37.3245	-3.608	36.64	4.488	36.8172
b	4.18	0	41.6954	-41.202	2.772	-3.968	41.2951	b	4.18	0	61.5653	-0.798	60.228	-12.032	60.2333
b	4.18	0	63.7811	63.52	1.118	3.81	63.5298	b	4.18	0	86.5957	16.48	84.882	2.19	86.467
W	80.39	1	91.1946	-16.218	-38.532	10.304	41.806	W	80.39	1	126.112	-34.782	-39.468	81.696	52.6071
b	4.18	0	74.3815	23.65	-66.928	21.828	70.9837	b	4.18	0	53.7033	1.35	-27.072	46.172	27.1056
b	4.18	0	71.5447	16.205	38.784	57.744	42.0333	b	4.18	0	25.6689	18.795	9.216	14.256	20.9329
b	4.18	0	97.2376	-55.44	-10.464	-79.086	56.4189	b	4.18	0	87.7037	-0.56	-85.536	-18.914	85.5378
b	4.18	0	64.4124	32.292	12.914	54.055	34.7785	b	4.18	0	42.3116	3.708	9.086	40.945	9.81349
b	4.18	0	73.605	-71.4	-3.618	-17.005	71.4916	b	4.18	0	20.3287	-13.6	-14.382	-1.995	19.794
tau	1.7768	0	37.1892	15.694	-17.255	28.911	23.3246	tau	1.7768	0	49.2212	22.306	-17.745	40.089	28.5034
W	80.39	1	88.2655	-36.432	0.976	-0.079	36.4451	W	80.39	1	118.136	-35.568	0.024	-78.921	35.568
b	4.18	0	39.5365	-29.068	-14.325	22.26	32.4061	b	4.18	0	44.3634	-22.932	-0.675	37.74	22.9419
W	80.39	1	132.796	-89.884	41.839	36.64	99.1445	W	80.39	1	80.4964	-2.116	1.161	3.36	2.41358
b	4.18	0	100.681	54.648	19.791	-82.104	58.1213	b	4.18	0	17.6121	14.352	7.209	-5.896	16.0608
b	4.18	0	97.9833	50.982	72.15	42.172	88.3447	b	4.18	0	14.0548	7.018	5.85	9.828	9.13646
b	4.18	0	82.2931	12.506	0.972	-81.224	12.5437	b	4.18	0	25.7555	24.494	0.028	-6.776	24.494
W	80.39	1	81.7112	-8.75	-11.72	-0.492	14.626	W	80.39	1	90.9011	-41.25	-8.28	-5.508	42.0728
b	4.18	0	99.7613	22.776	1.793	97.02	22.8465	b	4.18	0	30.9872	29.224	9.207	1.98	30.64
W	80.39	1	111.074	68.558	-32.084	12.051	75.694	W	80.39	1	84.0754	14.442	-19.916	0.949	24.6012
b	4.18	0	51.5963	-19.092	38.786	27.854	43.2303	b	4.18	0	26.6414	-23.908	4.214	10.146	24.2765
b	4.18	0	65.366	17.745	-47.742	-40.756	50.9331	b	4.18	0	59.8258	17.255	-25.258	-51.244	30.5892
W	80.39	1	84.2048	-9.054	-13.74	-18.898	16.4549	W	80.39	1	93.2319	-8.946	-46.26	-3.102	47.1171
b	4.18	0	11.3233	-3.84	9.66	1.638	10.3952	b	4.18	0	121.604	-2.16	82.34	89.362	82.3683
b	4.18	0	23.7351	-20.978	-10.088	-2.01	23.2775	b	4.18	0	21.0052	-13.022	-15.912	-0.99	20.5612
b	4.18	0	47.9582	-44.462	-7.63	15.73	45.1119	b	4.18	0	57.364	-41.538	-2.37	39.27	41.6056
W	80.39	1	83.9746	-0.684	21.459	-11.324	21.4699	W	80.39	1	120.225	-75.316	47.541	-7.676	89.0654
W	80.39	1	92.2022	-32.62	25.88	-17.46	41.6394	W	80.39	1	86.1745	-2.38	14.12	-27.54	14.3192
b	4.18	0	58.3991	4.272	0.22	-58.092	4.27766	b	4.18	0	41.3562	19.728	3.78	-35.908	20.0869
b	4.18	0	43.173	35.232	-22.572	-9.78	41.8424	b	4.18	0	37.0231	12.768	-34.428	-2.22	36.7193
b	4.18	0	17.4709	-13.769	9.746	-1.786	16.8692	b	4.18	0	57.4854	-35.231	1.254	-45.214	35.2533
b	4.18	0	61.0516	-42.804	43.316	-1.17	60.8971	b	4.18	0	85.5161	-15.196	54.684	-63.83	56.7561
b	4.18	0	77.9678	-41.965	-9.676	-64.86	43.0661	b	4.18	0	67.2824	-35.035	-49.324	-29.14	60.5005
b	4.18	0	84.5974	-15.912	-75.84	-33.68	77.4913	b	4.18	0	11.8379	-8.088	-4.16	-6.32	9.09513
b	4.18	0	32.2961	10.192	-1.848	-30.303	10.3582	b	4.18	0	72.1962	38.808	-2.152	-60.697	38.8676
W	80.39	1	107.289	-9.878	0.288	70.361	9.8822	W	80.39	1	93.4915	-1.122	47.712	0.639	47.7252
W	80.39	1	115.225	-15.246	-76.032	-28.301	77.5455	W	80.39	1	114.899	-47.754	-22.968	-62.699	52.9903
tau	1.7768	0	21.6334	20.16	0.416	7.632	20.1643	tau	1.7768	0	58.7587	19.84	31.584	45.368	37.2985
b	4.18	0	93.2017	44.744	61.69	53.492	76.2081	b	4.18	0	40.1893	23.256	0.31	32.508	23.2581
b	4.18	0	52.4916	-41.738	-29.757	10.505	51.2595	b	4.18	0	85.8429	-40.262	-61.243	44.495	73.2921
b	4.18	0	48.8901	-44.712	-13.425	13.906	46.684	b	4.18	0	51.574	-47.288	-1.575	20.094	47.3142
b	4.18	0	33.1378	27.492	-15.762	8.74	31.6899	b	4.18	0	24.4456	1.508	-21.238	11.26	21.2915
b	4.18	0	39.0362	-19.248	-16.531	29.37	25.3724	b	4.18	0	53.243	-28.752	-44.469	3.63	52.9544
b	4.18	0	77.5835	-37.576	-67.24	8.28	77.0271	b	4.18	0	52.837	-50.424	-14.76	3.72	52.5399
W	80.39	1	93.5452	-9.984	36.049	-29.815	37.406	W	80.39	1	89.2707	-2.016	10.951	-37.185	11.135
b	4.18	0	94.2431	-19.662	-10.602	-91.462	22.3382	b	4.18	0	29.3558	-9.338	-27.398	-2.538	28.9456
W	80.39	1	81.2292	-10.656	3.475	3.162	11.2083	W	80.39	1	118.065	-63.344	1.525	58.838	63.3624
b	4.18	0	11.512	-1.872	10.362	-2.044	10.5297	b	4.18	0	56.0146	-0.128	55.638	-4.956	55.6381
W	80.39	1	96.2864	29.988	43.659	1.768	52.9659	W	80.39	1	98.5031	33.012	33.341	32.232	46.9192
b	4.18	0	29.8262	-13.611	13.872	-22.236	19.4343	b	4.18	0	43.5267	-25.389	20.128	-28.764	32.3997
W	80.39	1	86.9201	-7.008	-31.903	5.063	32.6636	W	80.39	1	121.627	-65.992	-29.097	55.937	72.122
b	4.18	0	82.6171	81.696	9.17	-7.056	82.209	b	4.18	0	62.2266	10.304	60.83	-6.944	61.6965
b	4.18	0	90.9718	-73.72	-7.729	52.574	74.1241	b	4.18	0	68.0078	-2.28	-51.271	44.426	51.3217
W	80.39	1	111.454	-20.405	-0.796	74.448	20.4205	W	80.39	1	88.923	-32.595	-0.204	19.552	32.5956
W	80.39	1	85.5896	20.23	19.096	9.44	27.8192	W	80.39	1	113.986	13.77	36.904	70.56	39.3893
b	4.18	0	11.1847	-7.074	-3.36	6.804	7.83142	b	4.18	0	93.5492	-1.926	-80.64	47.196	80.663
b	4.18	0	19.8651	-4.29	18.696	3.034	19.1819	b	4.18	0	82.174	-21.71	5.304	78.966	22.3485
b	4.18	0	36.6439	10.99	-32.486	12.214	34.2946	b	4.18	0	31.1005	24.01	-4.514	18.786	24.4306
b	4.18	0	77.488	-0.23	-3.068	77.314	3.07661	b	4.18	0	24.8875	-0.77	-22.932	8.686	22.9449
tau	1.7768	0	90.3879	51.975	-23.452	-70.11	57.021	tau	1.7768	0	32.8438	25.025	-17.548	-11.89	30.5644
b	4.18	0	48.5043	-42.456	20.224	11.121	47.0268	b	4.18	0	66.3074	-44.544	43.776	21.879	62.454
b	4.18	0	68.5642	-67.45	-3.29	11.102	67.5302	b	4.18	0	31.6441	-27.55	-1.71	14.898	27.603
b	4.18	0	47.8369	42.712	12.96	-16.692	44.6349	b	4.18	0	73.5872	33.288	23.04	-61.308	40.4837
b	4.18	0	35.4971	12.76	-10.143	-31.255	16.3002	b	4.18	0	33.5456	31.24	-10.857	-3.745	33.0728
b	4.18	0	39.5124	24.552	-7.626	29.712	25.7091	b	4.18	0	96.7398	41.448	-85.374	18.288	94.9034
tau	1.7768	0	74.5438	-74.36	3.43	3.528	74.4391	tau	1.7768	0	109.023	-13.64	94.57	52.472	95.5486
Z	91.19	1	97.1931	32.536	-4.648	-7.12	32.8663	Z	91.19	1	94.2338	23.464	-2.352	-2.88	23.5816
b	4.18	0	57.8866	-2.52	-55.8	-14.608	55.8569	b	4.18	0	21.1401	-2.48	-19.2	-7.392	19.3595
W	80.39	1	125.874	92.778	24.095	13.908	95.8558	W	80.39	1	106.468	1.222	54.905	43.092	54.9186
b	4.18	0	25.4184	8.635	14.877	-18.241	17.2014	b	4.18	0	74.6773	2.365	72.123	-18.759	72.1618
b	4.18	0	44.2066	20.833	-37.506	9.8	42.9035	b	4.18	0	95.9595	62.167	-56.494	46.2	84.0018
b	4.18	0	22.452	7.392	-19.166	-8.04	20.5421	b	4.18	0	78.8669	76.608	-17.834	-3.96	78.6565
W	80.39	1	111.6	8.536	-76.626	6.902	77.1	W	80.39	1	92.4252	35.464	-9.374	27.098	36.682
tau	1.7768	0	52.5936	30.888	32.438	-27.507	44.7917	tau	1.7768	0	30.5256	2.112	16.562	-25.493	16.6961
W	80.39	1	105.759	-19.344	23.478	61.62	30.4205	W	80.39	1	102.114	-6.656	62.522	3.38	62.8753
b	4.18	0	31.9094	8.448	-27.588	12.972	28.8525	b	4.18	0	100.634	87.552	-48.412	10.028	100.045
b	4.18	0	75.245	23.744	-60.786	-37.224	65.2588	b	4.18	0	29.8468	4.256	-5.214	-28.776	6.73048
b	4.18	0	38.0427	-3.77	36.288	9.937	36.4833	b	4.18	0	61.7127	-54.23	27.712	9.063	60.9003
W	80.39	1	134.257	-75.166	61.56	46.075	97.1574	W	80.39	1	98.77	-22.834	19.44	48.925	29.9884
b	4.18	0	81.7816	4.92	77.18	-26.264	77.3367	b	4.18	0	42.2868	7.08	7.82	-40.736	10.5489
b	4.18	0	80.8143	-42.9	-68.02	6.808	80.4185	b	4.18	0	11.5319	-7.1	-7.98	1.192	10.6813
W	80.39	1	109.643	1.992	-74.508	1.876	74.5346	W	80.39	1	103.97	4.008	-9.492	65.124	10.3035
b	4.18	0	97.3019	37.926	-89.018	9.36	96.7605	b	4.18	0	73.955	60.074	-4.982	42.64	60.2802
b	4.18	0	28.3776	5.572	-18.45	-20.405	19.273	b	4.18	0	27.2218	1.428	-22.55	-14.595	22.5952
W	80.39	1	129.598	-92.308	36.888	21.249	99.4057	W	80.39	1	83.3319	-1.692	21.112	5.751	21.1797
b	4.18	0	68.5941	64.308	23.498	0	68.4666	b	4.18	0	94.5547	27.692	7.502	90	28.6902
b	4.18	0	111.428	12.865	90.404	-63.72	91.3148	b	4.18	0	71.0525	70.135	6.596	-8.28	70.4445
b	4.18	0	13.6977	12.18	-1.722	-4.34	12.3011	b	4.18	0	47.0997	29.82	-19.278	-30.66	35.5088
Z	91.19	1	91.3838	-3.159	1.12	4.914	3.35167	Z	91.19	1	96.8008	-9.841	30.88	2.086	32.4102
b	4.18	0	63.0547	42.658	-24.099	-39.471	48.9946	b	4.18	0	40.0281	34.342	-4.901	-19.529	34.69
b	4.18	0	77.0172	-44.086	16.441	-60.83	47.0519	b	4.18	0	30.9719	-2.914	24.559	-18.17	24.7313
b	4.18	0	69.1974	-3.955	2.482	-68.913	4.6693	b	4.18	0	40.0039	-3.045	31.518	-24.087	31.6647
b	4.18	0	27.5058	-17.248	6.475	-19.992	18.4233	b	4.18	0	30.49	-26.752	0.525	-14.008	26.7572
b	4.18	0	72.9051	-63.895	28.98	-19.372	70.1599	b	4.18	0	49.7298	-1.105	31.02	-38.628	31.0397
W	80.39	1	87.1647	22.496	-24.024	7.205	32.9123	W	80.39	1	95.0676	14.504	-8.976	47.795	17.0568
b	4.18	0	33.347	-0.464	7.8	-32.148	7.81379	b	4.18	0	27.0404	-0.536	22.2	-14.852	22.2065
tau	1.7768	0	45.4179	15.633	-9.66	41.496	18.3768	tau	1.7768	0	75.0804	65.367	-5.34	36.504	65.5848
b	4.18	0	62.922	32.634	52.647	10.248	61.941	b	4.18	0	20.4832	4.366	16.353	10.752	16.9258
W	80.39	1	100.259	-22.078	52.47	18.675	56.9257	W	80.39	1	124.546	-60.922	46.53	56.325	76.6585
W	80.39	1	121.429	-19.266	-87.665	15.04	89.7571	W	80.39	1	82.4459	-6.734	-1.335	16.96	6.86506
b	4.18	0	45.9588	36.195	27.832	3.168	45.6585	b	4.18	0	73.3614	20.805	70.168	2.832	73.1874
W	80.39	1	82.0944	16.16	-3.62	-1.64	16.5605	W	80.39	1	110.806	63.84	-16.38	-38.36	65.9079
b	4.18	0	27.3369	-14.336	-2.115	22.8	14.4912	b	4.18	0	8.53607	-1.664	-0.885	7.2	1.88471
b	4.18	0	66.4348	2.772	38.802	53.692	38.9009	b	4.18	0	50.3548	11.228	48.198	8.308	49.4885
W	80.39	1	81.5548	-3.438	-13.192	-1.668	13.6326	W	80.39	1	98.0008	-5.562	-54.808	-10.332	55.0895
W	80.39	1	84.8599	-9.213	-1.659	-25.515	9.36118	W	80.39	1	123.934	-73.787	-19.341	-55.485	76.2797
b	4.18	0	51.826	3.406	-51.417	3.627	51.5297	b	4.18	0	37.4771	9.594	-35.583	5.373	36.8537
W	80.39	1	93.7927	2.35	-3.508	48.132	4.22239	W	80.39	1	82.112	7.65	-0.492	14.868	7.6658
W	80.39	1	84.7707	9.288	16.08	-19.46	18.5697	W	80.39	1	122.329	76.712	7.92	-50.54	77.1198
b	4.18	0	29.0179	-6.96	-27.58	3.933	28.4446	b	4.18	0	65.6924	-3.04	-7.42	65.067	8.0186
b	4.18	0	80.6924	49.088	-63.666	5.55	80.3927	b	4.18	0	28.1867	9.912	-17.334	19.45	19.9679
b	4.18	0	74.4273	-1.35	10.857	-73.5	10.9406	b	4.18	0	84.656	-52.65	66.143	-1.5	84.5395
b	4.18	0	69.0376	-27.76	50.89	37.26	57.969	b	4.18	0	24.3391	-12.24	19.11	7.74	22.6938
b	4.18	0	64.4513	-60.27	22.246	3.024	64.2445	b	4.18	0	84.7853	-37.73	75.754	2.976	84.6299
b	4.18	0	70.413	-21.682	66.33	8.411	69.7838	b	4.18	0	16.5415	-15.318	0.67	4.589	15.3326
tau	1.7768	0	65.5146	10.863	64.372	-5.22	65.2822	tau	1.7768	0	66.0975	60.137	11.628	-24.78	61.2509
b	4.18	0	56.5257	55.458	10.04	1.134	56.3595	b	4.18	0	38.0381	22.542	29.96	4.866	37.4932
b	4.18	0	49.2255	-7.695	14.725	-46.148	16.6144	b	4.18	0	96.2423	-87.305	16.275	-36.852	88.809
b	4.18	0	79.4385	-1.684	-14.996	-77.88	15.0903	b	4.18	0	32.9621	-2.316	-31.004	-10.12	31.0904
b	4.18	0	29.9936	26.7	-12.896	1.716	29.6513	b	4.18	0	49.6992	33.3	-19.104	31.284	38.3908
W	80.39	1	95.9436	47.15	-8.33	21.216	47.8802	W	80.39	1	133.176	2.85	-89.67	56.784	89.7153
b	4.18	0	45.0124	-34.874	-9.972	-26.325	36.2717	b	4.18	0	60.6475	-59.126	-2.028	-12.675	59.1608
b	4.18	0	46.1109	-34.224	-27.048	-14.348	43.622	b	4.18	0	57.527	-13.776	-14.952	-53.652	20.3308
W	80.39	1	106.678	-13.874	68.74	-0.099	70.1261	W	80.39	1	80.4523	-0.126	1.26	-2.901	1.26628
b	4.18	0	58.1208	-21.696	0.592	-53.754	21.7041	b	4.18	0	56.5742	-42.304	36.408	-8.246	55.8137
b	4.18	0	36.0445	-32.604	-14.335	-3.636	35.6162	b	4.18	0	47.2074	-33.396	-32.665	-5.364	46.715
b	4.18	0	67.4176	-27.79	23.868	-56.442	36.6328	b	4.18	0	19.348	-7.21	12.132	-12.558	14.1127
b	4.18	0	78.2751	-25.83	6.648	73.472	26.6718	b	4.18	0	17.9487	-15.17	1.352	8.528	15.2301
b	4.18	0	76.3953	-43.45	-62.64	-2.664	76.2343	b	4.18	0	45.9334	-35.55	-24.36	-15.336	43.0954
b	4.18	0	82.5632	-31.978	18.252	-73.78	36.8202	b	4.18	0	34.4752	-27.022	17.748	-11.22	32.3292
b	4.18	0	47.8917	-19.2	-4.928	-43.396	19.8223	b	4.18	0	99.9424	-44.8	-83.072	-32.604	94.3822
b	4.18	0	25.7962	-20.466	2.356	14.952	20.6012	b	4.18	0	46.3748	-33.534	16.644	27.048	37.4373
b	4.18	0	77.6365	29.264	6.202	-71.52	29.914	b	4.18	0	41.0978	32.736	0.798	-24.48	32.7457
b	4.18	0	99.9115	51.43	-85.352	-5.901	99.6494	b	4.18	0	24.5535	22.57	-8.648	-1.099	24.1701
b	4.18	0	95.4931	82.859	46.096	10.536	94.818	b	4.18	0	22.233	6.141	20.904	1.464	21.7874
W	80.39	1	113.163	67.728	23.936	-34.4	71.8332	W	80.39	1	85.6838	15.272	20.064	-15.6	25.215
b	4.18	0	91.2787	31.065	-0	85.728	31.065	b	4.18	0	103.008	63.935	-80	10.272	102.409
b	4.18	0	69.6507	43.095	-53.863	-8.68	68.9812	b	4.18	0	54.5337	7.905	-7.137	-53.32	10.6502
b	4.18	0	19.0137	-7.288	4.368	16.488	8.49673	b	4.18	0	88.9033	-0.712	86.632	19.512	86.6349
b	4.18	0	84.0683	78.302	5.004	29.896	78.4617	b	4.18	0	35.7088	15.698	30.996	7.104	34.7445
W	80.39	1	88.2926	-35.853	-4.148	-5.512	36.0922	W	80.39	1	94.9647	-15.147	-12.852	-46.488	19.8647
b	4.18	0	123.966	68.47	94.944	40.59	117.058	b	4.18	0	60.1114	13.53	1.056	58.41	13.5711
b	4.18	0	21.8194	-0.285	-6.664	20.35	6.67009	b	4.18	0	41.2562	-18.715	-21.336	29.65	28.3809
b	4.18	0	14.9287	-8.25	-7.756	-8.785	11.3233	b	4.18	0	30.5409	-13.75	-6.244	-26.215	15.1013
W	80.39	1	110.751	-66.976	-4.277	-36.045	67.1124	W	80.39	1	99.5007	-25.024	-2.723	-52.955	25.1717
b	4.18	0	54.2487	37.433	-38.79	4.422	53.9063	b	4.18	0	46.644	45.567	-6.21	6.578	45.9882
b	4.18	0	68.5256	-26.047	-35.211	-52.536	43.798	b	4.18	0	79.4655	-34.953	-61.789	-35.464	70.9901
W	80.39	1	100.519	-13.68	30.422	50.288	33.3563	W	80.39	1	94.2421	-43.32	22.578	5.712	48.8507
b	4.18	0	28.3903	11.658	25.536	0.736	28.0713	b	4.18	0	55.5549	55.342	2.464	0.264	55.3968
W	80.39	1	94.7262	-33.58	-0.125	37.187	33.5802	W	80.39	1	85.1476	-12.42	-24.875	3.813	27.8033
W	80.39	1	80.9691	2.414	-4.026	8.45	4.69426	W	80.39	1	91.116	31.586	-28.974	1.55	42.8622
Z	91.19	1	97.9731	-1.582	-9.513	34.498	9.64365	Z	91.19	1	121.314	-0.418	-53.487	59.502	53.4886
b	4.18	0	74.9291	17.015	2.975	-72.791	17.2731	b	4.18	0	70.4331	65.985	22.025	-10.209	69.5638
b	4.18	0	27.5074	8.029	8.798	24.44	11.9109	b	4.18	0	87.7279	22.971	74.202	40.56	77.6763
b	4.18	0	41.4415	40.139	6.523	-6.8	40.6656	b	4.18	0	11.9288	0.861	4.477	-10.2	4.55904
b	4.18	0	104.143	-88.69	-12.544	52.962	89.5727	b	4.18	0	49.2141	-9.31	-19.456	44.038	21.5688
W	80.39	1	81.1651	-3.888	-2.65	10.153	4.70521	W	80.39	1	80.4748	-0.112	-2.35	2.847	2.35267
tau	1.7768	0	67.5632	11.165	-61.677	-25.158	62.6794	tau	1.7768	0	44.6979	17.835	-37.323	-16.842	41.3654
b	4.18	0	36.3965	-30.52	-10.98	15.975	32.435	b	4.18	0	64.8069	-25.48	-7.02	59.025	26.4294
Z	91.19	1	111.161	-14.976	51.24	34.515	53.3837	Z	91.19	1	96.6904	-9.024	4.76	30.485	10.2025
b	4.18	0	21.7313	16.066	-14.022	-0.207	21.3245	b	4.18	0	37.843	12.934	-26.978	-22.793	29.9182
b	4.18	0	65.1183	-4.972	-22.428	60.788	22.9725	b	4.18	0	35.3728	-17.028	-5.572	30.212	17.9165
b	4.18	0	117.477	-76.451	45.738	-76.464	89.0883	b	4.18	0	34.2467	-12.549	31.262	-4.536	33.6866
Z	91.19	1	103.55	-10.848	47.139	8.199	48.3711	Z	91.19	1	125.157	-85.152	9.861	0.801	85.7211
b	4.18	0	64.0313	-4.411	36.582	-52.2	36.847	b	4.18	0	11.1302	-6.589	5.418	-5.8	8.53051
W	80.39	1	101.126	3.066	-60.987	5.92	61.064	W	80.39	1	84.6838	3.934	-26.013	4.08	26.3088
tau	1.7768	0	30.5587	-22.716	0.464	-20.358	22.7207	tau	1.7768	0	67.9937	-13.284	1.536	-66.642	13.3725
tau	1.7768	0	26.6623	-0.88	3.16	26.4	3.28024	tau	1.7768	0	76.4918	-9.12	75.84	3.6	76.3864
b	4.18	0	112.002	-95.139	-19.338	55.692	97.0844	b	4.18	0	38.2843	-3.861	-13.662	35.308	14.1971
W	80.39	1	87.5701	9.394	-33.325	2.678	34.6237	W	80.39	1	81.7552	4.606	-9.675	10.322	10.7154
W	80.39	1	89.7194	-12.87	-2.76	37.6	13.1626	W	80.39	1	88.0354	-26.13	-21.24	12.4	33.6736
b	4.18	0	69.2974	54.498	24.768	34.658	59.8622	b	4.18	0	57.0042	7.502	23.232	51.342	24.4132
b	4.18	0	13.3378	8.509	3.416	-8.738	9.16909	b	4.18	0	59.3965	58.491	4.584	-8.262	58.6704
W	80.39	1	103.135	-2.088	64.415	4.55	64.4488	W	80.39	1	83.7929	-9.912	0.585	21.45	9.92925
b	4.18	0	71.8086	-32.67	58.344	25.839	66.8682	b	4.18	0	25.0199	-22.33	7.656	7.161	23.606
b	4.18	0	91.8103	-16.077	86.427	26.145	87.9096	b	4.18	0	17.375	-6.923	12.573	8.855	14.353
b	4.18	0	43.4496	0.06	18.228	39.219	18.2281	b	4.18	0	40.2216	29.94	23.772	11.781	38.2297
b	4.18	0	69.7492	17.34	-66.294	-12.325	68.5242	b	4.18	0	25.0668	12.66	-20.706	-4.675	24.2696
b	4.18	0	32.2061	11.872	4.93	-29.232	12.8549	b	4.18	0	45.4007	41.128	0.07	-18.768	41.1281
b	4.18	0	40.1837	15.47	-8.4	35.88	17.6034	b	4.18	0	81.2835	54.53	-21.6	56.12	58.6522
W	80.39	1	82.4951	-6.669	1.445	17.214	6.82375	W	80.39	1	85.5605	-20.331	3.555	20.786	20.6395
b	4.18	0	60.1821	-28.322	-21.45	48.396	35.528	b	4.18	0	74.4356	-69.678	-3.55	25.604	69.7684
b	4.18	0	71.753	-6.237	70.848	8.525	71.122	b	4.18	0	78.1884	-74.763	1.152	22.475	74.7719
b	4.18	0	46.16	-9.024	43.96	-9.968	44.8767	b	4.18	0	46.6274	-37.976	26.04	-6.032	46.0463
W	80.39	1	107.542	-66.642	-20.16	15.972	69.6246	W	80.39	1	98.8606	-20.358	-19.84	50.028	28.4266
b	4.18	0	46.7766	37.18	27.945	-2.703	46.511	b	4.18	0	60.1006	27.82	17.055	-50.297	32.6317
